,id,comments_id,comments_created_time,comments_message,Clustering
15993,365304090334712_420591101472677,420591101472677_427475187450935,2015-10-24T21:58:49+0000,لو سمحت الترابيزة بال ست كراسي بكام,1
15994,365304090334712_420591101472677,420591101472677_425500470981740,2015-10-15T13:18:29+0000,،هو اللون اسود تمام كده ويارت دولاب الفضيه اوضح شويه علشان اقدر اشوفه ولكم جزيل الشكر,4
15995,365304090334712_420591101472677,420591101472677_428952507303203,2015-10-31T18:50:03+0000,"اصغر مقاس للسفره  المربعه  بس تكون 8 كراسي  تبقى كام ×كام 
والثمن ايه لو سمحت",1
15996,365304090334712_420591101472677,420591101472677_476276072570846,2016-03-25T09:03:22+0000,نوع الخشب ايه ؟,4
15997,365304090334712_420591101472677,420591101472677_731874113677706,2017-11-05T14:45:59+0000,الاحد شغالين,4
15998,365304090334712_420591101472677,420591101472677_1020081131523668,2019-03-18T18:55:16+0000,و لو فيه امكانيه تغيير اللون للبنى,4
15999,365304090334712_420591101472677,420591101472677_422851477913306,2015-10-04T18:28:54+0000,لو السفرة والنيش بس من غير البوفيه كام من فضلك,0
16000,365304090334712_420591101472677,420591101472677_420898314775289,2015-09-26T17:04:36+0000,كنت عايزه اسأل الترابيزه لوحدها بكام لأن انا عندى نفس موديل الكراسى دى,4
16001,365304090334712_420591101472677,420591101472677_427643740767413,2015-10-25T16:35:38+0000,سفرتى,4
16002,365304090334712_420591101472677,420591101472677_428813903983730,2015-10-31T03:49:23+0000,Suzañ Ýounañ,4
16003,365304090334712_420591101472677,420591101472677_428928813972239,2015-10-31T16:50:28+0000,Mido Arafa,4
16004,365304090334712_420591101472677,420591101472677_420900451441742,2015-09-26T17:21:51+0000,حلوه زوج عالى اوى,4
16005,365304090334712_420591101472677,420591101472677_420951791436608,2015-09-26T23:18:08+0000,مبدعون,4
16006,365304090334712_420591101472677,420591101472677_420887941442993,2015-09-26T16:11:37+0000,الله الله تحفه بجد زوق عالي,4
16007,365304090334712_420591101472677,420591101472677_420896441442143,2015-09-26T16:49:32+0000,حلوه,4
16008,365304090334712_420591101472677,420591101472677_1200017606863352,2019-11-23T15:14:45+0000,Amr Shaban,4
16009,365304090334712_420591101472677,420591101472677_1366067783591666,2020-06-09T18:31:20+0000,SheReen Ali,4
16010,365304090334712_420591101472677,420591101472677_1257203571502550,2022-12-31T19:27:23+0000,اسعار ٢٠٢٢,4
16011,365304090334712_420591101472677,420591101472677_428228120708975,2015-10-28T11:53:49+0000,لو سمحت هو فى امكانيه تغير اللون لبني؟ ؟,1
16012,365304090334712_420591101472677,420591101472677_427799564085164,2015-10-26T11:50:56+0000,Alyaa El-Tablawy ..elsofra 😊,4
16013,365304090334712_420591101472677,420591101472677_428406444024476,2015-10-29T06:47:18+0000,Ahmed Afifi,4
16014,365304090334712_420591101472677,420591101472677_427806564084464,2015-10-26T12:29:53+0000,Saa Mohamed Mohamed NaSser Goge Nada,4
16015,365304090334712_635685921406345,420785804786540_420830201448767,2015-09-26T11:45:12+0000,لو سمحت ف رقم اكلمكم عليه,1
16016,365304090334712_420589401472847,420589401472847_420637454801375,2015-09-25T21:01:16+0000,هل يمكن التوصيل لمحافظة سوهاج ولو فى ايه الاسعار النقل,4
16017,365304090334712_420589401472847,420589401472847_420907714774349,2015-09-26T18:10:36+0000,لو سمحت.. لو عايزة وحدة إضافية ويكون السرير به سحارة ممكن والا لا,1
16018,365304090334712_420589401472847,420589401472847_463652883833165,2016-02-20T10:28:57+0000,Afaf Mostafa,4
16019,365304090334712_420589401472847,420589401472847_427685660763221,2015-10-25T21:38:38+0000,Khaled Ahmed Hegazy,4
16020,365304090334712_420589401472847,420589401472847_433282283536892,2015-11-19T04:51:24+0000,Mohamed Abozahra,4
16021,365304090334712_420589401472847,420589401472847_433282213536899,2015-11-19T04:50:49+0000,Yomna Yayo,4
16022,365304090334712_420589401472847,420589401472847_420910464774074,2015-09-26T18:28:49+0000,حلوه اوى,4
16023,365304090334712_420588858139568,420588858139568_1504096453122131,2020-11-15T19:53:18+0000,الانتريه عامل كام من فضلك,0
16024,365304090334712_420588858139568,420588858139568_431239313741189,2015-11-10T12:59:38+0000,بكام ده,3
16025,365304090334712_420588858139568,420588858139568_420594574805663,2015-09-25T16:20:22+0000,عارزه اغير قماش الانتريه ٢كنبه صغيره و١ كبيره الوقت قد ايه,4
16026,365304090334712_420588858139568,420588858139568_508597816005338,2016-06-18T08:28:27+0000,لو عاوزة كنبه تلاتة واتنين فوتيه هيكلف كام,4
16027,365304090334712_420588858139568,420588858139568_422465757951878,2015-10-03T13:38:02+0000,What is the Price of the furniture  ?,4
16028,365304090334712_420588858139568,420588858139568_422867791245008,2015-10-04T20:10:05+0000,يتوافر الوان اخرى,4
16029,365304090334712_420588858139568,420588858139568_432251053640015,2015-11-15T00:32:58+0000,Ann Ahmad???!!,4
16030,365304090334712_420588858139568,420588858139568_428117917386662,2015-10-27T20:48:11+0000,Mohammed Effat,4
16031,365304090334712_420588858139568,420588858139568_420652748133179,2015-09-25T22:59:59+0000,Sawsan Sayed,4
16032,365304090334712_420588858139568,420588858139568_420592854805835,2015-09-25T16:10:56+0000,تحفه بجد,4
16033,365304090334712_420588858139568,420588858139568_428007380731049,2015-10-27T09:47:18+0000,Ahmed Gamal 7lw daah fe al reception?,4
16034,365304090334712_420588858139568,420588858139568_420610171470770,2015-09-25T17:50:05+0000,Shimaa A. ElMon'em,4
16035,365304090334712_420588858139568,420588858139568_420612988137155,2015-09-25T18:10:33+0000,Sherein Mohamed,4
16036,365304090334712_420588858139568,420588858139568_1181568925374887,2019-11-02T20:42:44+0000,Dido Dido,4
16037,365304090334712_420588858139568,420588858139568_499178206947299,2016-05-24T13:08:47+0000,Menna بصي ده و ممكن هعمله اللون التركواز,4
16038,365304090334712_420588858139568,420588858139568_426865440845243,2015-10-22T00:55:37+0000,Hend Ali,4
16039,365304090334712_420588858139568,420588858139568_434693786729075,2015-11-23T20:36:39+0000,Mohamed Elebiary,4
16040,365304090334712_420588858139568,420588858139568_529830087215444,2016-08-16T09:24:47+0000,Martina Gorge,4
16041,365304090334712_420588858139568,420588858139568_429407020591085,2015-11-02T14:39:59+0000,"Noor Khaled

Khaled Aly Khaled",4
16042,365304090334712_420588858139568,420588858139568_432913770240410,2015-11-17T21:06:25+0000,Suzy Mahmoud,4
16043,365304090334712_420588858139568,420588858139568_428863553978765,2015-10-31T10:30:14+0000,همس الزهور,4
16044,365304090334712_420588858139568,420588858139568_431244910407296,2015-11-10T13:36:31+0000,Reham Haroun,4
16045,365304090334712_420588858139568,420588858139568_429236573941463,2015-11-01T18:07:26+0000,Haiam Elgendy,4
16046,365304090334712_420588858139568,420588858139568_586089671589485,2016-12-18T06:19:39+0000,Reem Elshafie,4
16047,365304090334712_420397301492057,420397301492057_431939463671174,2015-11-13T15:59:29+0000,الدولاب  فين,4
16048,365304090334712_420397301492057,420397301492057_420579468140507,2015-09-25T14:58:08+0000,DiNa Gaber,4
16049,365304090334712_420397301492057,420397301492057_420655254799595,2015-09-25T23:23:19+0000,Ahmed Reda,4
16050,365304090334712_420397301492057,420397301492057_428327184032402,2015-10-28T21:52:07+0000,االسرير 160 في كام ؟,0
16051,365304090334712_420397301492057,420397301492057_560945164103936,2016-10-26T20:47:19+0000,نور المصطفى,4
16052,365304090334712_420397301492057,420397301492057_463653017166485,2016-02-20T10:29:57+0000,Afaf Mostafa,4
16053,365304090334712_420397301492057,420397301492057_652757144922737,2017-05-12T20:13:51+0000,Ahmed Saeid,4
16054,365304090334712_420397301492057,420397301492057_421592434705877,2015-09-29T18:06:49+0000,Khaled Aly Khaled,4
16055,365304090334712_420082214856899,420082214856899_420134371518350,2015-09-23T18:13:37+0000,Anna Karenina gamda gedn,4
16056,365304090334712_420082214856899,420082214856899_420135338184920,2015-09-23T18:21:47+0000,حلوة بجد,4
16057,365304090334712_420082214856899,420082214856899_420140534851067,2015-09-23T18:51:16+0000,سعرها كام,0
16058,365304090334712_420082214856899,420082214856899_420143224850798,2015-09-23T19:09:36+0000,١٧،٨٨٠ جنيه Somia El-maadawy,4
16059,365304090334712_420082214856899,420082214856899_420150994850021,2015-09-23T20:15:22+0000,Shimaa A. ElMon'em,4
16060,365304090334712_420082214856899,420082214856899_420192864845834,2015-09-23T23:41:19+0000,كنت عايزة اعرف لو انتريه ركنه صغير سعره كام,0
16061,365304090334712_420082214856899,420082214856899_420212498177204,2015-09-24T01:58:39+0000,فى  بنى و لا اسود بس,4
16062,365304090334712_420082214856899,420082214856899_420216084843512,2015-09-24T02:24:10+0000,رنا ارقى نوم مودرن,4
16063,365304090334712_420082214856899,420082214856899_420340361497751,2015-09-24T15:34:29+0000,عايزة اشوف غرف شباب ضرورى انا غرفة نومى كانت من عندكم بجد حاجة تحفة,4
16064,365304090334712_420082214856899,420082214856899_420412474823873,2015-09-24T23:31:33+0000,فين صورة تواليت بالمرايا,4
16065,365304090334712_420082214856899,420082214856899_420579644807156,2015-09-25T14:58:26+0000,Roro Gaber,4
16066,365304090334712_420082214856899,420082214856899_420580048140449,2015-09-25T15:00:09+0000,"اها اوضتي 😂😂
بس عندي عملين فيها غلطه .. مغيرين ترتيب الضلفتين الي في النص  😢
Dalia Gaber",4
16067,365304090334712_420082214856899,420082214856899_420587241473063,2015-09-25T15:34:02+0000,ممكن اعرف في دواليب اطفال متاحه من غير الغرفه كامله,4
16068,365304090334712_420082214856899,420082214856899_421592454705875,2015-09-29T18:07:03+0000,Khaled Aly Khaled,4
16069,365304090334712_420082214856899,420082214856899_421830148015439,2015-09-30T21:08:10+0000,ممكن أعرف هل يوجد دواليب أطفال بدون شراء الغرفة كاملة ؟,4
16070,365304090334712_420082214856899,420082214856899_421985057999948,2015-10-01T14:09:38+0000,نوع الخشب المستخدم في الغرفه ايه لو سمحت,1
16071,365304090334712_420082214856899,420082214856899_423298971201890,2015-10-06T15:50:54+0000,اللوحات الخلفية دى سعرها ايه,4
16072,365304090334712_420082214856899,420082214856899_433282490203538,2015-11-19T04:53:40+0000,Yomna Yayo,4
16073,365304090334712_420082214856899,420082214856899_444793992385721,2015-12-29T17:36:43+0000,Ezzeldin Abdelkawy,4
16074,365304090334712_420082214856899,420082214856899_552945961570523,2016-10-10T01:14:21+0000,Gogita Gogita Oshy,4
16075,365304090334712_420082214856899,420082214856899_560943590770760,2016-10-26T20:40:47+0000,نور المصطفى,4
16076,365304090334712_420082214856899,420082214856899_652758451589273,2017-05-12T20:16:38+0000,Ahmed Saeid,4
16077,365304090334712_420082214856899,420082214856899_869170399948076,2018-07-24T13:25:26+0000,Nana Labib,4
16078,365304090334712_420082214856899,420082214856899_869171246614658,2018-07-24T13:26:21+0000,Dalia من ٢٠١٥,4
16079,365304090334712_420082214856899,420082214856899_869175266614256,2018-07-24T13:31:23+0000,وفين المشكله,4
16080,365304090334712_419948518203602,419948518203602_435015060030281,2015-11-24T21:51:04+0000,ممكن صور مكتبات واسعار,4
16081,365304090334712_753713212388481,419943894870731_420200574845063,2015-09-24T00:27:17+0000,كل عام ومفكو منوره كمان وكمان,4
16082,365304090334712_753713212388481,419943894870731_420070411524746,2015-09-23T13:04:00+0000,كل عام وحضرتك بخير يا أستاذة,4
16083,365304090334712_753713212388481,419943894870731_420139248184529,2015-09-23T18:40:27+0000,ا الحمد لله عامله ايه والعام وانتم بخير 🌹🌷🍀,4
16084,365304090334712_753713212388481,419943894870731_420915164773604,2015-09-26T19:04:32+0000,كل سنه وانتو طبيبن,4
16085,365304090334712_753713212388481,419943894870731_420106768187777,2015-09-23T16:15:49+0000,وانتى طيبة,4
16086,365304090334712_753713212388481,419943894870731_420203238178130,2015-09-24T00:44:18+0000,عيد سعيد,4
16087,365304090334712_753713212388481,419943894870731_420366478161806,2015-09-24T18:21:09+0000,وانتم بخير,4
16088,365304090334712_753713212388481,419943894870731_420124698185984,2015-09-23T17:32:50+0000,وانت طيب يا عبدو,4
16089,365304090334712_753713212388481,419943894870731_420737941457993,2015-09-26T03:33:07+0000,كل سنه وانتم طيبين,4
16090,365304090334712_753713212388481,419943894870731_420240528174401,2015-09-24T05:27:13+0000,كل عام وانتم بخير,4
16091,365304090334712_753713212388481,419943894870731_420048838193570,2015-09-23T12:30:55+0000,:-),4
16092,365304090334712_753713212388481,419943894870731_420302191501568,2015-09-24T12:14:14+0000,كل سنه وانت طيب,4
16093,365304090334712_753713212388481,419943894870731_420049324860188,2015-09-23T12:34:41+0000,,4
16094,365304090334712_753713212388481,419943894870731_420312444833876,2015-09-24T12:56:02+0000,,4
16095,365304090334712_753713212388481,419943894870731_420134084851712,2015-09-23T18:11:05+0000,,4
16096,365304090334712_753713212388481,419943894870731_420139298184524,2015-09-23T18:40:50+0000,,4
16097,365304090334712_419883458210108,419882174876903_440244166174037,2015-12-16T00:30:27+0000,أنا عايزة اشترك ممكن اعرف ازاي,4
16098,365304090334712_419883458210108,419882174876903_419922531539534,2015-09-23T00:22:27+0000,مواعيد العيد,4
16099,365304090334712_419883458210108,419882174876903_561130010752118,2016-10-27T07:44:15+0000,انا اشتريت غرفه نوم كبيره ومطبخ واشياء أخري وغايته اشترك فى المسابقه,4
